numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2019,2,2019-02-08 00:00:00+00:00,EDIO LOPES,PR,RR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,84041011000100,INDUSTRIA E COMERCIO IORIS LTDA.,15000.00,0.00,15000.00
2019,2,2019-02-08 00:00:00+00:00,HUGO MOTTA,PRB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,37128428000124,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,250.00,0.00,250.00
2019,2,2019-02-08 00:00:00+00:00,DANIEL COELHO,PPS,PE,COMBUSTÍVEIS E LUBRIFICANTES.,05454390000193,GOES COMBUSTIVEIS LUBRIRICANTES E GLP LTDA,170.51,0.00,170.51
2019,2,2019-02-08 00:00:00+00:00,CAPITÃO ALBERTO NETO,PRB,AM,COMBUSTÍVEIS E LUBRIFICANTES.,00306597003112,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,277.03,0.00,277.03
2019,1,2019-02-08 00:00:00+00:00,NELSON PELLEGRINO,PT,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,25987722000102,EDITORA PINDORAMA LTDA,3500.00,0.00,3500.00
2019,1,2019-02-08 00:00:00+00:00,FÁBIO FARIA,PSD,RN,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,23721017000133,"T2 COMUNICACAO, VIDEO E PRODUCOES EIRELI - EPP",9400.00,0.00,9400.00
2019,1,2019-02-08 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,14055392000109,Wandecy de Medeiros Silva,300.00,0.00,300.00
2019,1,2019-02-08 00:00:00+00:00,JORGE SOLLA,PT,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,07923575000125,MGM,15000.00,0.00,15000.00
2019,2,2019-02-07 17:42:13+00:00,PR. MARCO FELICIANO,PODE,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,48.80,0.00,48.80
2019,2,2019-02-07 17:41:05+00:00,FÁBIO FARIA,PSD,RN,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,50.64,0.00,50.64
2019,2,2019-02-07 17:40:19+00:00,CLAUDIO CAJADO,PP,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,39.51,0.00,39.51
2019,2,2019-02-07 17:39:22+00:00,ELCIONE BARBALHO,MDB,PA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,26.79,0.00,26.79
2019,2,2019-02-07 17:38:54+00:00,PAULO PEREIRA DA SILVA,SOLIDARIEDADE,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA REGISTRADA,8.45,0.00,8.45
2019,2,2019-02-07 17:38:42+00:00,LIZIANE BAYER,PSB,RS,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,38.21,0.00,38.21
2019,2,2019-02-07 17:37:09+00:00,EDUARDO BARBOSA,PSDB,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,11.70,0.00,11.70
2019,2,2019-02-07 17:36:47+00:00,FAUSTO PINATO,PP,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,35.17,0.00,35.17
2019,2,2019-02-07 17:35:26+00:00,FLAVIO NOGUEIRA,PDT,PI,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,51.30,0.00,51.30
2019,2,2019-02-07 17:34:00+00:00,WOLNEY QUEIROZ,PDT,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC COM AR,297.01,0.00,297.01
2019,2,2019-02-07 17:33:14+00:00,CAPITÃO AUGUSTO,PR,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA REGISTRADA COM AR,14.20,0.00,14.20
2019,2,2019-02-07 17:26:07+00:00,ROBERTO ALVES,PRB,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,28.61,0.00,28.61
2019,2,2019-02-07 17:22:24+00:00,PASTOR EURICO,PATRI,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,31.51,0.00,31.51
2019,2,2019-02-07 17:18:37+00:00,BETO ROSADO,PP,RN,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,73.31,0.00,73.31
2019,2,2019-02-07 17:17:50+00:00,BETO ROSADO,PP,RN,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,715.38,0.00,715.38
2019,2,2019-02-07 17:15:20+00:00,POLICIAL KATIA SASTRE,PR,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 10,66.30,0.00,66.30
2019,2,2019-02-07 17:14:36+00:00,JOSÉ NUNES,PSD,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,13.98,0.00,13.98
2019,2,2019-02-07 17:13:47+00:00,NORMA AYUB,DEM,ES,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,176.40,0.00,176.40
2019,2,2019-02-07 17:12:20+00:00,ODAIR CUNHA,PT,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,43.96,0.00,43.96
2019,2,2019-02-07 17:11:43+00:00,JUNINHO DO PNEU,DEM,RJ,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,42.33,0.00,42.33
2019,2,2019-02-07 17:08:52+00:00,SILVIO COSTA FILHO,PRB,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,50.64,0.00,50.64
2019,2,2019-02-07 17:08:11+00:00,MARGARIDA SALOMÃO,PT,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - TELEGRAMA COM CONFIRMAÇÃO,17.60,0.00,17.60
2019,2,2019-02-07 17:07:28+00:00,JOÃO CAMPOS,PRB,GO,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,18.90,0.00,18.90
2019,2,2019-02-07 17:05:02+00:00,CRISTIANO VALE,PR,PA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - TELEGRAMA,11.85,0.00,11.85
2019,2,2019-02-07 17:04:27+00:00,LUIS TIBÉ,AVANTE,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,60.73,0.00,60.73
2019,2,2019-02-07 13:29:11+00:00,PADRE JOÃO,PT,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,36.46,0.00,36.46
2019,2,2019-02-07 13:28:53+00:00,LUIS TIBÉ,AVANTE,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,24.11,0.00,24.11
2019,2,2019-02-07 13:28:10+00:00,ROBERTO DE LUCENA,PODE,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,71.16,0.00,71.16
2019,2,2019-02-07 13:27:51+00:00,DIMAS FABIANO,PP,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,6.30,0.00,6.30
2019,2,2019-02-07 13:13:54+00:00,JOSÉ AIRTON FÉLIX CIRILO,PT,CE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,152.40,0.00,152.40
2019,2,2019-02-07 13:10:26+00:00,MARCELO ARO,PHS,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,24.11,0.00,24.11
2019,2,2019-02-07 13:05:40+00:00,FAUSTO PINATO,PP,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,24.11,0.00,24.11
2019,2,2019-02-07 13:05:18+00:00,RICARDO TEOBALDO,PODE,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 12,66.30,0.00,66.30
2019,2,2019-02-07 13:04:42+00:00,MARRECA FILHO,PATRI,MA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,50.64,0.00,50.64
2019,2,2019-02-07 13:04:25+00:00,ULDURICO JUNIOR,PPL,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,287.62,0.00,287.62
2019,2,2019-02-07 12:48:46+00:00,BILAC PINTO,DEM,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 10,66.30,0.00,66.30
2019,2,2019-02-07 12:48:17+00:00,BILAC PINTO,DEM,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,33.76,0.00,33.76
2019,2,2019-02-07 12:48:06+00:00,DANIEL COELHO,PPS,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,13.98,0.00,13.98
2019,2,2019-02-07 12:47:20+00:00,FERNANDO COELHO FILHO,DEM,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA REGISTRADA COM AR,42.60,0.00,42.60
2019,2,2019-02-07 12:45:42+00:00,DANIEL COELHO,PPS,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA REGISTRADA,96.40,0.00,96.40
2019,2,2019-02-07 11:34:18+00:00,LEONARDO MONTEIRO,PT,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA REGISTRADA COM AR,71.00,0.00,71.00
2019,2,2019-02-07 11:33:54+00:00,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,3.90,0.00,3.90
2019,2,2019-02-07 11:33:37+00:00,JOSÉ AIRTON FÉLIX CIRILO,PT,CE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,50.64,0.00,50.64
2019,2,2019-02-07 11:33:18+00:00,EROS BIONDINI,PROS,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 12,88.00,0.00,88.00
2019,2,2019-02-07 11:27:24+00:00,PEDRO UCZAI,PT,SC,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,58.91,0.00,58.91
2019,2,2019-02-07 00:00:00+00:00,CELSO RUSSOMANNO,PRB,SP,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,65.78,0.00,65.78
2019,2,2019-02-07 00:00:00+00:00,SÉRGIO BRITO,PSD,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,05581622000174,AeC SERVICOS GRAFICOS LTDA ME,25020.00,0.00,25020.00
2019,2,2019-02-07 00:00:00+00:00,ODAIR CUNHA,PT,MG,COMBUSTÍVEIS E LUBRIFICANTES.,05256794000172,AUTO POSTO LS COMERCIO DE DERIVADOS DE PETROLEO LTDA,150.00,0.00,150.00
2019,2,2019-02-07 00:00:00+00:00,ODAIR CUNHA,PT,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",09967852005196,Hotelaria Accor Brasil S/A,334.53,0.00,334.53
2019,2,2019-02-07 00:00:00+00:00,GIACOBO,PR,PR,COMBUSTÍVEIS E LUBRIFICANTES.,02331276000188,POSTO DAS AMERICAS LTDA,6041.66,41.66,6000.00
2019,2,2019-02-07 00:00:00+00:00,GONZAGA PATRIOTA,PSB,PE,COMBUSTÍVEIS E LUBRIFICANTES.,70081518000182,POSTO PAIZAO LTDA,4764.92,1364.97,3399.95
2019,2,2019-02-07 00:00:00+00:00,JOSÉ ROCHA,PR,BA,COMBUSTÍVEIS E LUBRIFICANTES.,09109977000116,ALEGRIA COMERCIO DE COMBUSTIVEIS LTDA,158.70,0.00,158.70
2019,2,2019-02-07 00:00:00+00:00,EDUARDO BARBOSA,PSDB,MG,COMBUSTÍVEIS E LUBRIFICANTES.,00306597003112,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,151.01,0.00,151.01
2019,2,2019-02-07 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,37063328003000,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,156.52,0.00,156.52
2019,2,2019-02-07 00:00:00+00:00,CLEBER VERDE,PRB,MA,COMBUSTÍVEIS E LUBRIFICANTES.,00097626000400,BRASAL COMBUSTIVEIS LTDA,100.00,0.00,100.00
2019,2,2019-02-07 00:00:00+00:00,PAULO TEIXEIRA,PT,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINDICATO DOS PERMISSIONARIOS DE TAXIS E MOTORISTAS AUXILIARES DO DISTRITO FEDERAL,21.00,0.00,21.00
2019,2,2019-02-07 00:00:00+00:00,RODRIGO DE CASTRO,PSDB,MG,COMBUSTÍVEIS E LUBRIFICANTES.,29032820000147,BELIZE COMPANY AUTO POSTO,172.78,0.00,172.78
2019,2,2019-02-07 00:00:00+00:00,ROBERTO ALVES,PRB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,00306597003112,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,150.00,0.00,150.00
2019,2,2019-02-07 00:00:00+00:00,JERÔNIMO GOERGEN,PP,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,92691336000166,"CREDITO REAL, IMO. E CONDOMÍNIOS SA",1247.76,86.49,1161.27
2019,2,2019-02-07 00:00:00+00:00,JERÔNIMO GOERGEN,PP,RS,COMBUSTÍVEIS E LUBRIFICANTES.,00306597003708,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,225.00,0.00,225.00
2019,2,2019-02-07 00:00:00+00:00,GIOVANI CHERINI,PR,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,18553269000160,DUDUSAN RESTAURANTE E FAST FOOD LTDA,88.86,0.00,88.86
2019,2,2019-02-07 00:00:00+00:00,JHC,PSB,AL,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,03038875000170,PLENA INFORMATICA LTDA EPP,255.90,0.00,255.90
2019,2,2019-02-07 00:00:00+00:00,JULIO CESAR RIBEIRO,PRB,DF,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,07286731000194,SILT SELF SERVICE EIRELI ME,40.47,0.00,40.47
2019,2,2019-02-07 00:00:00+00:00,ALINE SLEUTJES,PSL,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,43283811005976,Kalunga Comercio e Industria Grafica Ltda,189.00,0.00,189.00
2019,2,2019-02-07 00:00:00+00:00,ALINE SLEUTJES,PSL,PR,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,13.07,0.00,13.07
2019,2,2019-02-07 00:00:00+00:00,CAPITÃO ALBERTO NETO,PRB,AM,COMBUSTÍVEIS E LUBRIFICANTES.,05246123000120,POSTO VIA ESTRUTURAL COMERCIO DE DERIVADOS DE PETROLEO LTDA,243.41,0.00,243.41
2019,1,2019-02-07 00:00:00+00:00,SILAS CÂMARA,PRB,AM,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,23721017000133,"T2 COMUNICACAO, VIDEO E PRODUCOES EIRELI - EPP",10000.00,0.00,10000.00
2019,1,2019-02-07 00:00:00+00:00,VANDER LOUBET,PT,MS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***25166***,ronaldo guedine ribeiro,2150.00,0.00,2150.00
2019,1,2019-02-07 00:00:00+00:00,SUBTENENTE GONZAGA,PDT,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,25223680000133,Israel Pinheiro de Siqueira,800.00,0.00,800.00
2019,2,2019-02-06 18:00:42+00:00,MARCOS MONTES,PSD,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - MALOTE,193.92,0.00,193.92
2019,2,2019-02-06 17:04:32+00:00,LEONARDO MONTEIRO,PT,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA REGISTRADA,14.60,0.00,14.60
2019,2,2019-02-06 17:04:23+00:00,LEONARDO MONTEIRO,PT,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA REGISTRADA,14.60,0.00,14.60
2019,2,2019-02-06 17:04:13+00:00,LEONARDO MONTEIRO,PT,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA REGISTRADA,7.70,0.00,7.70
2019,2,2019-02-06 17:04:01+00:00,AGUINALDO RIBEIRO,PP,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,67.56,0.00,67.56
2019,2,2019-02-06 17:01:07+00:00,FÉLIX MENDONÇA JÚNIOR,PDT,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,68.88,0.00,68.88
2019,2,2019-02-06 17:00:49+00:00,SÓSTENES CAVALCANTE,DEM,RJ,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,33.76,0.00,33.76
2019,2,2019-02-06 16:58:58+00:00,PEDRO UCZAI,PT,SC,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,58.61,0.00,58.61
2019,2,2019-02-06 16:43:43+00:00,EFRAIM FILHO,DEM,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,24.48,0.00,24.48
2019,2,2019-02-06 16:43:09+00:00,EFRAIM FILHO,DEM,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,209.92,0.00,209.92
2019,2,2019-02-06 16:36:59+00:00,HUGO LEAL,PSD,RJ,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,8.00,0.00,8.00
2019,2,2019-02-06 16:33:40+00:00,CLEBER VERDE,PRB,MA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,97.00,0.00,97.00
2019,2,2019-02-06 16:32:53+00:00,GENECIAS NORONHA,SOLIDARIEDADE,CE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,50.64,0.00,50.64
2019,2,2019-02-06 16:12:37+00:00,CÉLIO SILVEIRA,PSDB,GO,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,1.95,0.00,1.95
2019,2,2019-02-06 16:12:29+00:00,CÉLIO SILVEIRA,PSDB,GO,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,50.31,0.00,50.31
2019,2,2019-02-06 15:42:09+00:00,MÁRCIO MARINHO,PRB,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 12 COM AR,100.75,0.00,100.75
2019,2,2019-02-06 15:38:39+00:00,DULCE MIRANDA,MDB,TO,SERVIÇOS POSTAIS,00000000000007,CORREIOS - TELEGRAMA,106.65,0.00,106.65
2019,2,2019-02-06 15:28:56+00:00,VICENTINHO JÚNIOR,PR,TO,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,1.95,0.00,1.95
2019,2,2019-02-06 14:52:28+00:00,JOSÉ GUIMARÃES,PT,CE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,52.75,0.00,52.75
2019,2,2019-02-06 14:50:12+00:00,MARGARIDA SALOMÃO,PT,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,38.21,0.00,38.21
2019,2,2019-02-06 14:49:59+00:00,MARGARIDA SALOMÃO,PT,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,38.21,0.00,38.21
2019,2,2019-02-06 14:49:51+00:00,MARGARIDA SALOMÃO,PT,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,120.90,0.00,120.90
2019,2,2019-02-06 14:47:00+00:00,STEFANO AGUIAR,PSD,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,249.45,0.00,249.45
2019,2,2019-02-06 14:46:51+00:00,SCHIAVINATO,PP,PR,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,64.66,0.00,64.66
2019,2,2019-02-06 14:46:41+00:00,SHÉRIDAN,PSDB,RR,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,1.95,0.00,1.95
2019,2,2019-02-06 14:46:15+00:00,RICARDO IZAR,PP,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,232.71,0.00,232.71
2019,2,2019-02-06 14:46:02+00:00,NEWTON CARDOSO JR,MDB,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,44.11,0.00,44.11
2019,2,2019-02-06 13:04:03+00:00,GIOVANI CHERINI,PR,RS,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,7.20,0.00,7.20
2019,2,2019-02-06 13:03:30+00:00,RODRIGO MAIA,DEM,RJ,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 12,66.30,0.00,66.30
2019,2,2019-02-06 13:00:55+00:00,EDUARDO DA FONTE,PP,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,8.10,0.00,8.10
2019,2,2019-02-06 13:00:38+00:00,ROBERTO ALVES,PRB,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,84.40,0.00,84.40
2019,2,2019-02-06 13:00:18+00:00,ROBERTO ALVES,PRB,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,39.51,0.00,39.51
2019,2,2019-02-06 12:37:38+00:00,JOSÉ GUIMARÃES,PT,CE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,50.64,0.00,50.64
2019,2,2019-02-06 12:22:40+00:00,FLORDELIS,PSD,RJ,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 10,66.30,0.00,66.30
2019,2,2019-02-06 11:33:07+00:00,LUIZA ERUNDINA,PSOL,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 12,132.20,0.00,132.20
2019,2,2019-02-06 11:32:10+00:00,IVAN VALENTE,PSOL,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,162.64,0.00,162.64
2019,2,2019-02-06 11:31:54+00:00,BACELAR,PODE,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,43.40,0.00,43.40
2019,2,2019-02-06 11:27:04+00:00,FÁBIO FARIA,PSD,RN,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 10,97.00,0.00,97.00
2019,2,2019-02-06 11:18:43+00:00,GIOVANI CHERINI,PR,RS,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 10,121.49,0.00,121.49
2019,2,2019-02-06 11:13:00+00:00,CLAUDIO CAJADO,PP,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,29.86,0.00,29.86
2019,2,2019-02-06 11:12:13+00:00,EDUARDO BARBOSA,PSDB,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,8.23,0.00,8.23
2019,2,2019-02-06 11:11:47+00:00,ANTONIO BRITO,PSD,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 12,126.70,0.00,126.70
2019,2,2019-02-06 10:39:37+00:00,BACELAR,PODE,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,95.00,0.00,95.00
2019,2,2019-02-06 00:00:00+00:00,NORMA AYUB,DEM,ES,COMBUSTÍVEIS E LUBRIFICANTES.,00306597003112,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2019,2,2019-02-06 00:00:00+00:00,NORMA AYUB,DEM,ES,SERVIÇOS POSTAIS,34028316499744,EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS,56.40,0.00,56.40
2019,2,2019-02-06 00:00:00+00:00,RUBENS BUENO,PPS,PR,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,65.00,0.00,65.00
2019,2,2019-02-06 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,03482208000182,AUTO POSTO JK LTDA,100.00,0.00,100.00
2019,2,2019-02-06 00:00:00+00:00,PATRUS ANANIAS,PT,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,62.35,0.00,62.35
2019,2,2019-02-06 00:00:00+00:00,PATRUS ANANIAS,PT,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,24.67,0.00,24.67
2019,2,2019-02-06 00:00:00+00:00,NILSON PINTO,PSDB,PA,COMBUSTÍVEIS E LUBRIFICANTES.,29032820000147,BELIZE COMPANY AUTO POSTO,100.00,0.00,100.00
2019,2,2019-02-06 00:00:00+00:00,GONZAGA PATRIOTA,PSB,PE,COMBUSTÍVEIS E LUBRIFICANTES.,00306597003112,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,200.74,0.00,200.74
2019,2,2019-02-06 00:00:00+00:00,GONZAGA PATRIOTA,PSB,PE,COMBUSTÍVEIS E LUBRIFICANTES.,70081518000182,POSTO PAIZAO LTDA,2147.11,0.00,2147.11
2019,2,2019-02-06 00:00:00+00:00,JOSÉ ROCHA,PR,BA,COMBUSTÍVEIS E LUBRIFICANTES.,09149936000315,MP COMERCIO DE COMBUSTIVEIS LT,230.22,0.00,230.22
2019,2,2019-02-06 00:00:00+00:00,EDUARDO BARBOSA,PSDB,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,62.35,0.00,62.35
2019,2,2019-02-06 00:00:00+00:00,STEFANO AGUIAR,PSD,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,27033523000190,VILA FRANCISCA ALIMENTOS E BEBIDAS LTDA,22.74,0.00,22.74
2019,2,2019-02-06 00:00:00+00:00,STEFANO AGUIAR,PSD,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,26.58,0.00,26.58
2019,2,2019-02-06 00:00:00+00:00,CARLOS ZARATTINI,PT,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",05977068000149,RWR - Serviços de Taxi Ltda - ME,30.00,0.00,30.00
2019,2,2019-02-06 00:00:00+00:00,CLEBER VERDE,PRB,MA,COMBUSTÍVEIS E LUBRIFICANTES.,05000684000226,AUTO POSTO PETER PAN 01 LTDA,50.00,0.00,50.00
